DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2024-02-14,EQ,5479.95,5517,5404.65,5557.15,5516.75,5505.15,5467.2,6442,4132.2,332342,1816979521.85,40373,LTIM
2024-02-13,EQ,5515.95,5575,5469.2,5516.5,5570,5557.15,5540.04,6442,4132.2,256808,1422726961.3,41517,LTIM
2024-02-12,EQ,5469.95,5548,5464.55,5453.3,5500.05,5516.5,5521.7,6442,4132.2,421078,2325066974.55,42741,LTIM
2024-02-09,EQ,5470,5470,5362,5420.8,5465,5453.3,5423.19,6442,4132.2,196922,1067944451.3,27063,LTIM
2024-02-08,EQ,5455.95,5490,5401.1,5447.9,5422,5420.8,5438.28,6442,4132.2,380430,2068886569.6,62716,LTIM
2024-02-07,EQ,5500,5518.95,5439,5470.3,5445,5447.9,5452.86,6442,4132.2,354265,1931757485.25,37608,LTIM
2024-02-06,EQ,5430.5,5506.85,5391.35,5438.45,5481,5470.3,5444.89,6442,4132.2,836565,4555001436.95,52732,LTIM
2024-02-05,EQ,5540,5540,5425.65,5485.85,5439.35,5438.45,5474.54,6442,4132.2,301000,1647837745.15,37134,LTIM
2024-02-02,EQ,5375.05,5541,5375.05,5364.65,5495,5485.85,5479.69,6442,4132.2,593677,3253163235.6,62765,LTIM
2024-02-01,EQ,5430,5434,5342,5448.55,5384.55,5364.65,5367.72,6442,4132.2,495519,2659805947.8,100464,LTIM
2024-01-31,EQ,5351,5466.45,5310.3,5352.8,5420,5448.55,5398.31,6442,4132.2,536486,2896116632.8,67439,LTIM
2024-01-30,EQ,5495,5524.7,5345.05,5448.35,5360,5352.8,5408.63,6442,4132.2,830778,4493373695.65,86701,LTIM
2024-01-29,EQ,5497,5514.1,5400,5494.65,5452,5448.35,5453.64,6442,4132.2,772171,4211145368.15,78963,LTIM
2024-01-25,EQ,5650,5650,5457.3,5619.55,5497,5494.65,5542.2,6442,4121,911916,5054024605.8,81498,LTIM
2024-01-24,EQ,5650.35,5718.9,5598.05,5638.5,5615,5619.55,5647.91,6442,4121,729576,4120579360.45,61892,LTIM
2024-01-23,EQ,5630,5724,5580,5656.75,5659,5638.5,5639.7,6442,4121,754748,4256554382.35,75696,LTIM
2024-01-20,EQ,5708,5710,5625,5652.15,5658,5656.75,5654.53,6442,4121,222222,1256560352.55,28589,LTIM
2024-01-19,EQ,5689,5697.2,5582,5603,5673,5652.15,5623.74,6442,4121,974885,5482498098.35,95756,LTIM
2024-01-18,EQ,5700,5790,5411.75,6275.6,5602,5603,5600.1,6442,4121,2798324,15670883172.5,271008,LTIM
2024-01-17,EQ,6195,6324,6150,6235.9,6280,6275.6,6261.43,6442,4121,472635,2959371478.9,52972,LTIM
2024-01-16,EQ,6290,6299.95,6193.9,6315.15,6245.95,6235.9,6234.18,6442,4121,255823,1594847131.65,41371,LTIM
2024-01-15,EQ,6343.95,6442,6250.5,6237.05,6305,6315.15,6350.94,6442,4121,653754,4151953938.25,69106,LTIM
2024-01-12,EQ,6025.6,6245,6015,5959.95,6236,6237.05,6175.89,6356,4121,899942,5557942362.85,101351,LTIM
2024-01-11,EQ,5978.35,5998.9,5913.05,5947.5,5969.6,5959.95,5958,6356,4121,232299,1384038601.6,35296,LTIM
2024-01-10,EQ,5915,5957.5,5885,5909.4,5952,5947.5,5928.88,6356,4121,259576,1538995600.15,37968,LTIM
2024-01-09,EQ,5915,5957.9,5875,5845.6,5925,5909.4,5911.82,6356,4121,351316,2076915749.75,38317,LTIM
2024-01-08,EQ,5988,5988,5835.05,5947.65,5838,5845.6,5878.87,6356,4121,193870,1139735962.8,32609,LTIM
2024-01-05,EQ,5945,6010,5902,5866.4,5946.95,5947.65,5948.38,6356,4121,429330,2553818250.15,58263,LTIM
2024-01-04,EQ,5963,6020,5851.7,5961.05,5877,5866.4,5888.84,6356,4121,618173,3640323227.2,76117,LTIM
2024-01-03,EQ,6110,6113.25,5955,6144,5957.95,5961.05,5986.84,6356,4121,421251,2521962048.7,58957,LTIM
2024-01-02,EQ,6230,6284,6123.45,6261.9,6148.5,6144,6166.34,6356,4121,475149,2929929700.65,59023,LTIM
2024-01-01,EQ,6308.8,6318.75,6240,6294.95,6255,6261.9,6275.1,6356,4121,166927,1047483980.8,27024,LTIM
2023-12-29,EQ,6260.35,6306,6200.25,6253.15,6280,6294.95,6278.05,6356,4121,245328,1540180238,33002,LTIM
2023-12-28,EQ,6301.85,6325,6233.35,6287.2,6254,6253.15,6276.35,6356,4121,335511,2105785328.8,58012,LTIM
2023-12-27,EQ,6278,6356,6255,6259.7,6273.05,6287.2,6307.99,6356,4121,357171,2253030058.85,54053,LTIM
2023-12-26,EQ,6240,6288.25,6206.1,6229.1,6270,6259.7,6250.48,6289,4121,271488,1696930940.2,45308,LTIM
2023-12-22,EQ,6186.95,6240,6108,6111.05,6219,6229.1,6175.5,6289,4121,540467,3337652480.55,82926,LTIM
2023-12-21,EQ,5982.45,6147.85,5950.05,6032.5,6112.7,6111.05,6097.09,6289,4121,513420,3130367425.8,74235,LTIM
2023-12-20,EQ,6140,6289,6000.05,6112.75,6010.05,6032.5,6189.71,6289,4121,886292,5485892852.65,89326,LTIM
2023-12-19,EQ,6169,6169,6032.9,6139.2,6107.85,6112.75,6095.26,6215,4121,431913,2632620505.65,58528,LTIM
2023-12-18,EQ,6140,6204.9,6074.05,6129.3,6115,6139.2,6148.78,6215,4121,413220,2540797036.55,46359,LTIM
2023-12-15,EQ,5949,6215,5936,5944.3,6124.8,6129.3,6124.93,6215,4121,1618791,9914988259.75,136213,LTIM
2023-12-14,EQ,5810.05,5965,5791.85,5727.5,5930,5944.3,5911.91,5965,4121,958532,5666758882,106727,LTIM
2023-12-13,EQ,5776.85,5776.85,5614,5758,5750.5,5727.5,5687.91,5820,4121,387503,2204082970.65,43432,LTIM
2023-12-12,EQ,5800,5820,5735,5770.65,5757,5758,5772.2,5820,4121,362937,2094944067.15,44744,LTIM
2023-12-11,EQ,5736,5800,5695.6,5708.7,5764.95,5770.65,5747.5,5800,4121,497043,2856753379.45,54313,LTIM
2023-12-08,EQ,5599,5754,5585,5567.2,5710,5708.7,5694.5,5754,4121,780096,4442257226.8,69036,LTIM
2023-12-07,EQ,5664.8,5664.8,5542,5639.85,5576.8,5567.2,5593.94,5669.9,4121,273629,1530664223.95,32459,LTIM
2023-12-06,EQ,5508.5,5669.9,5508.5,5487.65,5644,5639.85,5619.44,5669.9,4121,605990,3405326187.3,60363,LTIM
2023-12-05,EQ,5575,5580,5454,5577.4,5492.05,5487.65,5497.37,5637.65,4121,268002,1473306065.2,35979,LTIM
2023-12-04,EQ,5610,5632,5550,5577.05,5583,5577.4,5578.01,5637.65,4121,168191,938171166,25843,LTIM
2023-12-01,EQ,5600,5610,5522.6,5536.7,5565,5577.05,5572.77,5637.65,4121,195286,1088283701.05,32859,LTIM
2023-11-30,EQ,5600,5615.95,5515.6,5588.5,5535,5536.7,5557.7,5637.65,4121,612934,3406503925.85,49730,LTIM
2023-11-29,EQ,5490,5595.2,5490,5479.25,5590,5588.5,5568.44,5637.65,4121,354830,1975849101.25,34679,LTIM
2023-11-28,EQ,5478.95,5490,5407.6,5472.6,5487,5479.25,5450.89,5637.65,4121,263892,1438445962.7,34631,LTIM
2023-11-24,EQ,5490,5511.35,5437.75,5471.35,5466.05,5472.6,5470.08,5637.65,4121,152012,831517617.8,26502,LTIM
2023-11-23,EQ,5579.8,5600,5452.1,5553.65,5470.35,5471.35,5529.38,5637.65,4121,249485,1379497097.65,34977,LTIM
2023-11-22,EQ,5509.25,5576.1,5505,5520.25,5553.1,5553.65,5547.2,5637.65,4121,203308,1127789225.25,30954,LTIM
2023-11-21,EQ,5585,5612,5510,5556.1,5521,5520.25,5560.63,5637.65,4121,268090,1490749053.2,33195,LTIM
2023-11-20,EQ,5518.5,5637.65,5510,5518.5,5550,5556.1,5581.48,5637.65,4121,457451,2553252405.05,52117,LTIM
2023-11-17,EQ,5540,5548,5486.5,5519.5,5510,5518.5,5512.28,5593.4,4121,338819,1867663609.75,32496,LTIM
2023-11-16,EQ,5420,5548.45,5366.3,5401.65,5520,5519.5,5465.53,5593.4,4121,466812,2551374293.75,57071,LTIM
2023-11-15,EQ,5320,5444.25,5292.7,5261.1,5392.8,5401.65,5396.75,5593.4,4121,468132,2526391103.35,55378,LTIM
2023-11-13,EQ,5259,5269.95,5216.4,5263.9,5259.95,5261.1,5242.6,5593.4,4121,140187,734944137.05,13913,LTIM
2023-11-12,EQ,5286,5300,5245.7,5262.15,5259,5263.9,5271.09,5593.4,4121,21565,113671101.35,3939,LTIM
2023-11-10,EQ,5241,5279.95,5182.25,5254.7,5249.9,5262.15,5237.46,5593.4,4121,229733,1203218258.25,15786,LTIM
2023-11-09,EQ,5233.4,5265,5208.5,5233.4,5265,5254.7,5237.08,5593.4,4121,269946,1413728883.55,35962,LTIM
2023-11-08,EQ,5190,5240.1,5175.05,5186.95,5229.8,5233.4,5219.01,5593.4,4121,236117,1232297257.75,24803,LTIM
2023-11-07,EQ,5145.45,5209.1,5135,5149.65,5185,5186.95,5185.44,5593.4,4121,200866,1041579226.05,24487,LTIM
2023-11-06,EQ,5174,5178.45,5115,5134.95,5160,5149.65,5145.46,5593.4,4121,155164,798390343.45,19646,LTIM
2023-11-03,EQ,5078,5148,5059,5020.05,5125,5134.95,5105.92,5593.4,4121,324952,1659179221.8,36460,LTIM
2023-11-02,EQ,5065.7,5122.35,5006.15,4998.7,5038,5020.05,5049.11,5593.4,4121,312381,1577246881.15,47439,LTIM
2023-11-01,EQ,5065,5106,4989.05,5060.4,5004.6,4998.7,5046.7,5593.4,4121,323448,1632344839.7,33898,LTIM
2023-10-31,EQ,5164,5164,5051.1,5149.2,5063,5060.4,5084.3,5593.4,4121,259121,1317448014.6,35452,LTIM
2023-10-30,EQ,5171,5177.8,5083.05,5171,5145.2,5149.2,5131.34,5593.4,4121,276530,1418969300.2,31364,LTIM
2023-10-27,EQ,5170,5215,5160,5170.5,5165.85,5171,5186.69,5593.4,4121,183188,950139330.6,30205,LTIM
2023-10-26,EQ,5153,5198.65,5066.6,5204.05,5155.15,5170.5,5138.14,5593.4,4121,405185,2081898602.6,62298,LTIM
2023-10-25,EQ,5236.95,5295,5180.95,5201.75,5218,5204.05,5238.62,5593.4,4121,293641,1538274865.4,45304,LTIM
2023-10-23,EQ,5407,5407,5185,5416.2,5204,5201.75,5273.67,5593.4,4121,268286,1414851418.15,39527,LTIM
2023-10-20,EQ,5461,5513,5390.05,5457.8,5429,5416.2,5439.66,5593.4,4121,548231,2982190287.7,59888,LTIM
2023-10-19,EQ,5200,5480,5200,5155.2,5463,5457.8,5388.73,5593.4,4121,1808046,9743071959.3,161805,LTIM
2023-10-18,EQ,5200.1,5205,5037.65,5213.75,5172,5155.2,5154.11,5593.4,4121,333664,1719740830.85,34487,LTIM
2023-10-17,EQ,5192,5230,5176.2,5162.45,5211,5213.75,5208.06,5593.4,4121,313332,1631852896.15,40000,LTIM
2023-10-16,EQ,5118.45,5192,5099,5095.15,5165.8,5162.45,5162.17,5593.4,4121,244025,1259699510.65,34693,LTIM
2023-10-13,EQ,5105,5205,5075,5154.75,5094.95,5095.15,5118.54,5593.4,4121,272672,1395681540.95,35680,LTIM
2023-10-12,EQ,5259.5,5268.4,5136.9,5244.45,5154.8,5154.75,5193.69,5593.4,4121,307844,1598846056.45,42703,LTIM
2023-10-11,EQ,5280,5342.95,5230,5266.35,5235.65,5244.45,5293.68,5593.4,4121,238862,1264459982.25,29708,LTIM
2023-10-10,EQ,5240,5294.25,5212.35,5206.45,5260,5266.35,5263.06,5593.4,4121,172958,910287728.3,25082,LTIM
2023-10-09,EQ,5215.95,5234,5173.5,5239.2,5220,5206.45,5204.85,5593.4,4121,353035,1837492536.45,38891,LTIM
2023-10-06,EQ,5250,5264.95,5216.75,5226.25,5226,5239.2,5243.14,5593.4,4121,139350,730631395.7,19841,LTIM
2023-10-05,EQ,5217.7,5255,5195.35,5186.2,5227,5226.25,5227.21,5593.4,4121,283699,1482953995.45,52551,LTIM
2023-10-04,EQ,5181,5199,5126.65,5212.75,5186,5186.2,5164.41,5593.4,4121,199894,1032334399.35,33592,LTIM
2023-10-03,EQ,5195,5249.85,5137.6,5209.85,5200,5212.75,5200.42,5593.4,4121,255939,1330991134.95,33652,LTIM
2023-09-29,EQ,5265,5303.05,5128,5264.9,5205,5209.85,5195.93,5593.4,4121,481064,2499577060.1,52640,LTIM
2023-09-28,EQ,5462,5462,5218.1,5436.9,5272.55,5264.9,5300.22,5593.4,4121,484805,2569571841.6,53654,LTIM
2023-09-27,EQ,5400,5445,5376.1,5363.05,5434.25,5436.9,5420.22,5593.4,4121,320128,1735165319.25,31639,LTIM
2023-09-26,EQ,5381,5410.5,5353,5377.1,5369,5363.05,5375.62,5593.4,4121,159123,855385415.65,28001,LTIM
2023-09-25,EQ,5449,5459,5360,5427.5,5380,5377.1,5401.65,5593.4,4121,254576,1375130872.95,29769,LTIM
2023-09-22,EQ,5386,5452.5,5350,5394.15,5431.5,5427.5,5413.09,5593.4,4121,180055,974653023.45,33718,LTIM
2023-09-21,EQ,5468,5468,5355,5473.45,5395,5394.15,5389.89,5593.4,4121,313418,1689288403.9,65639,LTIM
2023-09-20,EQ,5475,5527.7,5453.2,5513.75,5462,5473.45,5480.29,5593.4,4121,145121,795305359.75,20061,LTIM
2023-09-18,EQ,5520,5523.6,5471.1,5532.8,5500,5513.75,5506.22,5593.4,4121,184125,1013832896.65,23245,LTIM
2023-09-15,EQ,5529.95,5549.3,5495.15,5498.6,5527,5532.8,5524.58,5593.4,4121,296245,1636630217.05,33856,LTIM
2023-09-14,EQ,5545,5593.4,5481.35,5539.1,5500,5498.6,5530.93,5593.4,4121,401195,2218980556,49249,LTIM
2023-09-13,EQ,5498,5550,5457.35,5505.45,5537,5539.1,5514.72,5550,4121,247607,1365484242.8,29361,LTIM
2023-09-12,EQ,5508.6,5536,5416,5508.65,5500,5505.45,5488.04,5536,4121,327724,1798563283.6,35163,LTIM
2023-09-11,EQ,5480,5521,5467.3,5478.5,5493.2,5508.65,5505.47,5521,4121,239456,1318318598.8,22820,LTIM
2023-09-08,EQ,5500,5501,5450,5485.9,5475.05,5478.5,5476.45,5501,4121,244392,1338399426.65,29100,LTIM
2023-09-07,EQ,5400,5497.95,5353,5407.25,5480,5485.9,5448.36,5497.95,4121,602474,3282494098.05,53913,LTIM
2023-09-06,EQ,5448.95,5480.4,5357.1,5426.15,5394.4,5407.25,5421.47,5480.4,4121,388092,2104027332.1,49382,LTIM
2023-09-05,EQ,5365.7,5462,5341.35,5365.7,5409,5426.15,5431.97,5462,4121,600824,3263658654.75,60839,LTIM
