DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2024-02-14,EQ,4107,4114.9,4049.5,4149.5,4106,4100.1,4092.1,4184.75,3070.25,1391283,5693275185.95,126863,TCS
2024-02-13,EQ,4125.45,4170,4081.5,4120.7,4145,4149.5,4130.03,4184.75,3070.25,1257415,5193163729.6,140800,TCS
2024-02-12,EQ,4130,4159.6,4105.55,4133.7,4119,4120.7,4128.1,4184.75,3070.25,1013716,4184716444.45,110339,TCS
2024-02-09,EQ,4136.55,4184.75,4100,4134.1,4132,4133.7,4135.5,4184.75,3070.25,2100596,8687013883.3,204415,TCS
2024-02-08,EQ,4090,4158,4086.05,4083.4,4137.85,4134.1,4122.74,4158,3070.25,2345173,9668540283.35,212471,TCS
2024-02-07,EQ,4153,4155,4073.95,4136,4085,4083.4,4115.33,4155,3070.25,2124267,8742061109.55,177689,TCS
2024-02-06,EQ,3997,4149.9,3990,3973.3,4129.35,4136,4106.33,4149.9,3070.25,4474396,18373368282.15,325723,TCS
2024-02-05,EQ,3983,4022,3962.1,3966.3,3966.95,3973.3,3996.07,4022,3070.25,1691523,6759438477.25,156341,TCS
2024-02-02,EQ,3875.05,3984.4,3872,3854.15,3959.2,3966.3,3944.48,3984.4,3070.25,2826510,11149116302.85,271200,TCS
2024-02-01,EQ,3820,3904.9,3805.05,3815.95,3842.65,3854.15,3863.88,3965,3070.25,2363107,9130767055.9,200156,TCS
2024-01-31,EQ,3811.2,3834,3796.45,3800.55,3804,3815.95,3814.91,3965,3070.25,2459358,9382220705.45,166663,TCS
2024-01-30,EQ,3807.45,3847.8,3787,3801,3801.4,3800.55,3816.76,3965,3070.25,1411621,5387816849.15,96931,TCS
2024-01-29,EQ,3800.8,3820,3780.85,3810.3,3807,3801,3798.49,3965,3070.25,1646747,6255155335.6,114028,TCS
2024-01-25,EQ,3839.9,3861,3778.7,3841.8,3807,3810.3,3803.09,3965,3070.25,2205154,8386394648.75,186169,TCS
2024-01-24,EQ,3880,3883.65,3805.6,3858.25,3859.4,3841.8,3842.01,3965,3070.25,2657709,10210948798.05,119466,TCS
2024-01-23,EQ,3900,3933.9,3842.75,3860.65,3860.05,3858.25,3881.8,3965,3070.25,2618854,10165879227.3,214176,TCS
2024-01-20,EQ,3948,3955.65,3855.55,3943.05,3859.3,3860.65,3896.81,3965,3070.25,516477,2012614827.2,47373,TCS
2024-01-19,EQ,3945,3963.55,3915.05,3902.6,3947,3943.05,3942.73,3965,3070.25,2941975,11599414329.35,272591,TCS
2024-01-18,EQ,3898,3908.8,3862,3884.6,3902,3902.6,3887.98,3965,3070.25,2239110,8705605580.15,200495,TCS
2024-01-17,EQ,3819,3909.95,3812.55,3861.3,3880,3884.6,3882.57,3965,3070.25,3458696,13428630127.85,161556,TCS
2024-01-16,EQ,3899,3899,3855.55,3903.8,3861.05,3861.3,3873.57,3965,3070.25,1432672,5549555027.65,157027,TCS
2024-01-15,EQ,3960,3965,3885,3882.8,3902,3903.8,3922.67,3965,3070.25,2801505,10989386687.15,265310,TCS
2024-01-12,EQ,3848,3905.25,3821.6,3735.55,3881.9,3882.8,3873.63,3929,3070.25,6813450,26392805818.3,337824,TCS
2024-01-11,EQ,3724,3773,3707,3713.05,3726.7,3735.55,3738.42,3929,3070.25,1777909,6646566140.9,135916,TCS
2024-01-10,EQ,3690,3729.25,3688,3689.9,3707.05,3713.05,3706.94,3929,3070.25,1292227,4790202220.4,111912,TCS
2024-01-09,EQ,3709.95,3752.35,3682.75,3678.3,3696,3689.9,3716.16,3929,3070.25,1370944,5094642955.85,112174,TCS
2024-01-08,EQ,3737.9,3739.75,3672.4,3737.9,3680.85,3678.3,3696.43,3929,3070.25,1067805,3947062246.4,137547,TCS
2024-01-05,EQ,3675,3747.75,3674.85,3666.8,3738.6,3737.9,3721.7,3929,3070.25,1963127,7306170829.65,155406,TCS
2024-01-04,EQ,3701.75,3719,3651,3691.75,3668.6,3666.8,3668.32,3929,3070.25,3598144,13199152251.35,220494,TCS
2024-01-03,EQ,3767,3771.85,3687.05,3783.2,3692.6,3691.75,3711.76,3929,3070.25,1803075,6692584987.5,208012,TCS
2024-01-02,EQ,3811.1,3811.1,3767.25,3811.1,3781.15,3783.2,3787.05,3929,3070.25,1344068,5090055959.15,133902,TCS
2024-01-01,EQ,3790,3832,3773,3793.4,3803,3811.1,3804.27,3929,3070.25,825907,3141974600.85,94008,TCS
2023-12-29,EQ,3792,3822.6,3765.4,3799.9,3800,3793.4,3796.92,3929,3070.25,1574996,5980129693.8,131434,TCS
2023-12-28,EQ,3824,3838,3792.1,3811.2,3796.15,3799.9,3811.22,3929,3070.25,1682889,6413855833.1,133761,TCS
2023-12-27,EQ,3799,3818.2,3768,3795.55,3808,3811.2,3792.62,3929,3070.25,1293976,4907556179.85,135647,TCS
2023-12-26,EQ,3819.85,3834,3790.15,3824,3798.1,3795.55,3806.25,3929,3070.25,1285231,4891912408.6,105834,TCS
2023-12-22,EQ,3800,3845.95,3762,3787.5,3814,3824,3805.11,3929,3070.25,2413058,9181961989.95,210826,TCS
2023-12-21,EQ,3756.25,3806.7,3743.35,3780.05,3796.65,3787.5,3783.4,3929,3070.25,1517562,5741545164.75,141897,TCS
2023-12-20,EQ,3827.25,3898.8,3766.55,3816.2,3774,3780.05,3841.02,3929,3070.25,2586083,9933185211.45,173222,TCS
2023-12-19,EQ,3845,3855.1,3790,3859.2,3808,3816.2,3814.98,3929,3070.25,2004435,7646876716.95,133647,TCS
2023-12-18,EQ,3858.1,3929,3830.15,3861,3856,3859.2,3872.72,3929,3070.25,2521612,9765502705.8,178532,TCS
2023-12-15,EQ,3666.7,3895.95,3666.7,3667.25,3871,3861,3810.1,3895.95,3070.25,8531230,32504850648.6,363820,TCS
2023-12-14,EQ,3630,3678,3627.6,3593.55,3670,3667.25,3664.15,3698.4,3070.25,3290396,12056488520.3,217977,TCS
2023-12-13,EQ,3643.55,3650,3563,3672.1,3597,3593.55,3596.72,3698.4,3070.25,3850968,13850861323.25,307799,TCS
2023-12-12,EQ,3638.95,3698.4,3631,3642.9,3665.5,3672.1,3673.19,3698.4,3070.25,2236866,8216432575.75,193557,TCS
2023-12-11,EQ,3622.9,3653,3615,3626.7,3643,3642.9,3638.96,3679,3070.25,1102503,4011962538.6,79129,TCS
2023-12-08,EQ,3633,3645,3602.05,3614.9,3625,3626.7,3622.26,3679,3070.25,1641155,5944690506,111965,TCS
2023-12-07,EQ,3605,3630.55,3591.7,3604.1,3618,3614.9,3615.53,3679,3070.25,1967653,7114113153.35,169670,TCS
2023-12-06,EQ,3532.6,3612.85,3525.15,3531.6,3600.6,3604.1,3573.48,3679,3070.25,1896572,6777360136.5,109178,TCS
2023-12-05,EQ,3538,3538,3502.8,3512.45,3533.6,3531.6,3520.66,3679,3070.25,1377656,4850257950.2,74749,TCS
2023-12-04,EQ,3544.65,3547.8,3498,3511.65,3514.45,3512.45,3514.58,3679,3070.25,1625213,5711934381.15,105864,TCS
2023-12-01,EQ,3500,3516.95,3490.05,3487.6,3512,3511.65,3503.53,3679,3070.25,1172141,4106636662.55,90309,TCS
2023-11-30,EQ,3499.45,3516.65,3481,3513.75,3487.9,3487.6,3492.69,3679,3070.25,3266235,11407956559.4,136958,TCS
2023-11-29,EQ,3481,3518,3475.8,3470.15,3514.6,3513.75,3503.48,3679,3070.25,1441634,5050729225.7,140282,TCS
2023-11-28,EQ,3457.1,3481.25,3433,3457.1,3473.3,3470.15,3454.1,3679,3070.25,1689195,5834649202.9,120747,TCS
2023-11-24,EQ,3494.25,3504.55,3453,3508.25,3454,3457.1,3474.52,3679,3070.25,1989733,6913359986.45,137682,TCS
2023-11-23,EQ,3530,3544,3500,3530.15,3507,3508.25,3516.84,3679,3070.25,2729804,9600272250.3,170315,TCS
2023-11-22,EQ,3500,3532.65,3481.1,3510.2,3530.5,3530.15,3510.71,3679,3070.25,1798051,6312427531.7,121170,TCS
2023-11-21,EQ,3519.6,3539.05,3501,3519.6,3510,3510.2,3525.61,3679,3070.25,1807236,6371610015.95,141954,TCS
2023-11-20,EQ,3491.25,3533.9,3491.25,3502.45,3520,3519.6,3518.2,3679,3070.25,1475621,5191524462.85,133758,TCS
2023-11-17,EQ,3497.85,3524.5,3492.55,3497.85,3499,3502.45,3510.08,3679,3070.25,2021292,7094891279.55,159877,TCS
2023-11-16,EQ,3430.05,3529.35,3414.2,3404.3,3497,3497.85,3484.46,3679,3070.25,3951984,13770516229.1,256300,TCS
2023-11-15,EQ,3383.1,3413,3356.05,3331.55,3408.6,3404.3,3390.15,3679,3070.25,2059802,6983037380.85,117652,TCS
2023-11-13,EQ,3356,3356,3327,3357.3,3332,3331.55,3333.43,3679,3070.25,1030990,3436731318.9,92128,TCS
2023-11-12,EQ,3350,3359,3345,3333.45,3358.9,3357.3,3355.7,3679,3070.25,173346,581697254.35,22226,TCS
2023-11-10,EQ,3338,3347.45,3322.35,3347.45,3341,3333.45,3331.7,3679,3070.25,1338557,4459665543.6,93667,TCS
2023-11-09,EQ,3390.1,3391.5,3342.05,3381.55,3350,3347.45,3363.59,3679,3070.25,2112352,7105080612.55,146431,TCS
2023-11-08,EQ,3371.45,3401.95,3369.55,3370.45,3382.65,3381.55,3387.91,3679,3070.25,992899,3363852490.7,91615,TCS
2023-11-07,EQ,3378,3404.15,3366,3380.25,3371.55,3370.45,3378.26,3679,3070.25,1191144,4023994967.2,82322,TCS
2023-11-06,EQ,3375,3392.3,3359,3350.9,3385,3380.25,3374.03,3679,3070.25,1099852,3710928578.4,69041,TCS
2023-11-03,EQ,3382,3387.9,3344.3,3360.1,3351,3350.9,3362.79,3679,3070.25,1402598,4716646465.75,111516,TCS
2023-11-02,EQ,3343.2,3375.95,3343.2,3330.65,3363,3360.1,3363.98,3679,3070.25,1245384,4189448412.5,97073,TCS
2023-11-01,EQ,3355,3371.6,3311,3368.75,3311.4,3330.65,3347.22,3679,3070.25,1563475,5233296947.8,112623,TCS
2023-10-31,EQ,3399,3399,3350.05,3378.55,3371.8,3368.75,3368,3679,3070.25,999811,3367364685.15,109355,TCS
2023-10-30,EQ,3350,3382.85,3333.75,3350.95,3381,3378.55,3368.57,3679,3070.25,910972,3068672170.25,74251,TCS
2023-10-27,EQ,3350,3362,3337,3336.75,3350,3350.95,3351.03,3679,3070.25,1108851,3715795757.45,112673,TCS
2023-10-26,EQ,3368.05,3373.7,3330,3390.1,3331.8,3336.75,3346.35,3679,3070.25,1984471,6640734038.6,203800,TCS
2023-10-25,EQ,3390.5,3425,3377.2,3410.15,3390.55,3390.1,3398.15,3679,3070.25,1518537,5160213346.45,133032,TCS
2023-10-23,EQ,3473,3478.95,3401.3,3494.55,3409.15,3410.15,3442.6,3679,3070.25,1106272,3808455848.35,126787,TCS
2023-10-20,EQ,3450.4,3499.5,3444.05,3455.65,3491.85,3494.55,3485.4,3679,3070.25,1481211,5162609717.1,142361,TCS
2023-10-19,EQ,3469.5,3476.85,3451.9,3487.25,3454.8,3455.65,3461.86,3679,3070.25,1514545,5243145783.65,164438,TCS
2023-10-18,EQ,3511,3522.7,3484,3507.05,3492.5,3487.25,3500.28,3679,3070.25,1408245,4929245451.05,147692,TCS
2023-10-17,EQ,3530,3534.15,3503.35,3524.05,3509,3507.05,3516.16,3679,3070.25,1672065,5879254819.95,125942,TCS
2023-10-16,EQ,3566,3574.65,3519.1,3570.85,3521,3524.05,3539.03,3679,3070.25,1671104,5914086791.5,162600,TCS
2023-10-13,EQ,3530,3577,3525,3542.55,3574.3,3570.85,3562.28,3679,3005,2890357,10296267661.05,262330,TCS
