DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2024-02-15,EQ,2368.35,2384.7,2346.75,2387.95,2357,2350.85,2361.72,2769.65,2346.75,2553695,6031112949.6,164685,HINDUNILVR
2024-02-14,EQ,2385,2394,2370,2394,2389.3,2387.95,2379,2769.65,2365.45,1397975,3325782724,103781,HINDUNILVR
2024-02-13,EQ,2390,2400.95,2380.1,2385.65,2390.05,2394,2393.64,2769.65,2365.45,957865,2292783577.65,92342,HINDUNILVR
2024-02-12,EQ,2424.1,2429.85,2382,2424.15,2386.6,2385.65,2395.71,2769.65,2365.45,1292460,3096358605.9,88696,HINDUNILVR
2024-02-09,EQ,2417.05,2428.45,2406.1,2417.05,2425,2424.15,2423.02,2769.65,2365.45,886474,2147946557.1,86721,HINDUNILVR
2024-02-08,EQ,2441.8,2441.8,2399,2425.45,2414,2417.05,2409.7,2769.65,2365.45,1758661,4237847404.95,131018,HINDUNILVR
2024-02-07,EQ,2439.9,2439.9,2411.55,2426.35,2427.85,2425.45,2424.03,2769.65,2365.45,1149076,2785392080.35,88372,HINDUNILVR
2024-02-06,EQ,2424.95,2441.35,2418.05,2419.5,2429,2426.35,2426.07,2769.65,2365.45,1557511,3778637422.15,103256,HINDUNILVR
2024-02-05,EQ,2464,2464.75,2412.75,2452.6,2421.65,2419.5,2435.52,2769.65,2365.45,1315445,3203797236.95,99141,HINDUNILVR
2024-02-02,EQ,2477,2486.9,2442,2473.6,2452,2452.6,2463.32,2769.65,2365.45,1956115,4818533737.5,118738,HINDUNILVR
2024-02-01,EQ,2475.1,2511.55,2468.35,2481.55,2471.6,2473.6,2487.83,2769.65,2365.45,1727534,4297813208.25,116546,HINDUNILVR
2024-01-31,EQ,2450,2485.9,2441.75,2458.65,2475,2481.55,2467.19,2769.65,2365.45,1445004,3565103866.6,109960,HINDUNILVR
2024-01-30,EQ,2454,2494.55,2447.3,2444.4,2454.9,2458.65,2477.15,2769.65,2365.45,1793711,4443290603.1,85849,HINDUNILVR
2024-01-29,EQ,2410,2449,2410,2428.3,2440,2444.4,2438.06,2769.65,2365.45,1587091,3869430264.85,143815,HINDUNILVR
2024-01-25,EQ,2454.8,2468,2420.2,2441.65,2440,2428.3,2444.75,2769.65,2365.45,2364765,5781260063,147190,HINDUNILVR
2024-01-24,EQ,2388,2445.9,2367.15,2375.55,2445,2441.65,2419.24,2769.65,2365.45,1551469,3753379756.35,138529,HINDUNILVR
2024-01-23,EQ,2451,2480.5,2365.45,2468.9,2373.5,2375.55,2403.1,2769.65,2365.45,4369332,10499955166.25,305488,HINDUNILVR
2024-01-20,EQ,2519.95,2523,2466.1,2565.4,2470,2468.9,2485.54,2769.65,2393,2467648,6133448887.85,173251,HINDUNILVR
2024-01-19,EQ,2565,2573.95,2532,2548,2567.8,2565.4,2554.87,2769.65,2393,1323064,3380250077.15,84910,HINDUNILVR
2024-01-18,EQ,2570,2570,2537.55,2562.9,2546.1,2548,2549.61,2769.65,2393,1273095,3245896340.2,120632,HINDUNILVR
2024-01-17,EQ,2549,2571.35,2539.75,2569.1,2560,2562.9,2551.45,2769.65,2393,3047652,7775945412.95,123706,HINDUNILVR
2024-01-16,EQ,2573.2,2584.6,2556.35,2573.2,2569.35,2569.1,2575.05,2769.65,2393,1599406,4118546007.05,83615,HINDUNILVR
2024-01-15,EQ,2546,2578.75,2531,2544,2575,2573.2,2556.75,2769.65,2393,1391204,3556956171.95,92654,HINDUNILVR
2024-01-12,EQ,2533.5,2555,2511.85,2536.2,2539.45,2544,2533.1,2769.65,2393,2979841,7548232186.65,152673,HINDUNILVR
2024-01-11,EQ,2580,2589,2531.85,2577.4,2536.55,2536.2,2556.72,2769.65,2393,2399600,6135098211.7,106700,HINDUNILVR
2024-01-10,EQ,2580,2594.3,2565,2579.75,2575.1,2577.4,2574.77,2769.65,2393,881278,2269092021,57474,HINDUNILVR
2024-01-09,EQ,2582.55,2589,2571.55,2578.25,2580.2,2579.75,2581.97,2769.65,2393,1017205,2626396073.3,82257,HINDUNILVR
2024-01-08,EQ,2624.95,2626,2566.5,2620.05,2579.8,2578.25,2579.15,2769.65,2393,1189828,3068748416.25,88372,HINDUNILVR
2024-01-05,EQ,2595,2629.9,2595,2592.55,2620,2620.05,2617.84,2769.65,2393,1150738,3012443912.1,93990,HINDUNILVR
2024-01-04,EQ,2606.55,2623,2588.05,2606.55,2592,2592.55,2603.3,2769.65,2393,1376844,3584344361.6,74529,HINDUNILVR
2024-01-03,EQ,2599,2628.6,2595.55,2613.8,2606.05,2606.55,2611.68,2769.65,2393,1008270,2633278243.6,89829,HINDUNILVR
2024-01-02,EQ,2648,2653.95,2607,2654.75,2614.95,2613.8,2620.25,2769.65,2393,1310629,3434179444,128352,HINDUNILVR
2024-01-01,EQ,2663.85,2669.4,2638,2663.95,2648.55,2654.75,2649.64,2769.65,2393,526353,1394647016.4,71998,HINDUNILVR
2023-12-29,EQ,2633.8,2667.1,2621.25,2633.8,2659.7,2663.95,2654.72,2769.65,2393,1305681,3466212596.9,89931,HINDUNILVR
2023-12-28,EQ,2613.85,2640,2606.85,2608.3,2632,2633.8,2625.73,2769.65,2393,1635216,4293639124.65,102313,HINDUNILVR
2023-12-27,EQ,2586,2612,2580.9,2584.75,2610,2608.3,2597.27,2769.65,2393,1073278,2787590913.1,79452,HINDUNILVR
2023-12-26,EQ,2575.6,2591.65,2567.05,2575.6,2590,2584.75,2580.02,2769.65,2393,893776,2305955696,65199,HINDUNILVR
2023-12-22,EQ,2559.2,2579.75,2546.8,2553.2,2576,2575.6,2568.92,2769.65,2393,1174984,3018445109.25,98784,HINDUNILVR
2023-12-21,EQ,2542.25,2580,2536,2557.5,2553,2553.2,2560.42,2769.65,2393,1945695,4981804826.95,127998,HINDUNILVR
2023-12-20,EQ,2572.95,2572.95,2547,2560.7,2554,2557.5,2558.72,2769.65,2393,1468642,3757850443.6,110114,HINDUNILVR
2023-12-19,EQ,2535.05,2566.95,2535,2535.5,2560,2560.7,2556.88,2769.65,2393,1656220,4234762963.55,106776,HINDUNILVR
2023-12-18,EQ,2520.15,2544.5,2515,2522.9,2541,2535.5,2535.79,2769.65,2393,1969036,4993051994.95,78786,HINDUNILVR
2023-12-15,EQ,2520,2532,2507,2516.35,2529.95,2522.9,2516.53,2769.65,2393,2543337,6400381434.45,120790,HINDUNILVR
2023-12-14,EQ,2521.35,2524.8,2501.2,2511.9,2518.95,2516.35,2511.51,2769.65,2393,2166569,5441356840.55,155414,HINDUNILVR
2023-12-13,EQ,2507.85,2516.7,2498.05,2502.75,2515.7,2511.9,2507.48,2769.65,2393,1513205,3794336609.75,87891,HINDUNILVR
